gCO2/kwh;Date;Time
208.8873932;19.02.2022;23:00:00
214.1254087;19.02.2022;23:15:00
218.1741485;19.02.2022;23:30:00
219.214117;19.02.2022;23:45:00
223.6830931;20.02.2022;00:00:00
226.7970632;20.02.2022;00:15:00
229.8454531;20.02.2022;00:30:00
230.8855744;20.02.2022;00:45:00
229.6892977;20.02.2022;01:00:00
231.3309962;20.02.2022;01:15:00
233.5056733;20.02.2022;01:30:00
235.4676979;20.02.2022;01:45:00
236.0667829;20.02.2022;02:00:00
237.8979766;20.02.2022;02:15:00
238.1081461;20.02.2022;02:30:00
237.1020087;20.02.2022;02:45:00
234.2679325;20.02.2022;03:00:00
235.1676705;20.02.2022;03:15:00
233.5399978;20.02.2022;03:30:00
229.1540122;20.02.2022;03:45:00
222.4697993;20.02.2022;04:00:00
220.1726956;20.02.2022;04:15:00
220.2607431;20.02.2022;04:30:00
215.0284569;20.02.2022;04:45:00
207.3980392;20.02.2022;05:00:00
204.705426;20.02.2022;05:15:00
204.6190184;20.02.2022;05:30:00
200.3526788;20.02.2022;05:45:00
198.0077747;20.02.2022;06:00:00
195.6700557;20.02.2022;06:15:00
196.1555446;20.02.2022;06:30:00
193.9037299;20.02.2022;06:45:00
188.6773291;20.02.2022;07:00:00
186.3412341;20.02.2022;07:15:00
184.7267655;20.02.2022;07:30:00
181.3121462;20.02.2022;07:45:00
178.2924941;20.02.2022;08:00:00
176.2158272;20.02.2022;08:15:00
171.501571;20.02.2022;08:30:00
166.6076204;20.02.2022;08:45:00
163.7007694;20.02.2022;09:00:00
163.4460166;20.02.2022;09:15:00
162.1377912;20.02.2022;09:30:00
162.0412391;20.02.2022;09:45:00
162.6776892;20.02.2022;10:00:00
161.2282458;20.02.2022;10:15:00
159.2216048;20.02.2022;10:30:00
156.2802786;20.02.2022;10:45:00
155.9536406;20.02.2022;11:00:00
155.4928164;20.02.2022;11:15:00
153.5298159;20.02.2022;11:30:00
149.0465322;20.02.2022;11:45:00
145.4937944;20.02.2022;12:00:00
144.7338336;20.02.2022;12:15:00
143.3154426;20.02.2022;12:30:00
141.4238275;20.02.2022;12:45:00
142.0415867;20.02.2022;13:00:00
139.4959778;20.02.2022;13:15:00
138.7510706;20.02.2022;13:30:00
139.3133231;20.02.2022;13:45:00
140.1756967;20.02.2022;14:00:00
140.138891;20.02.2022;14:15:00
139.5003044;20.02.2022;14:30:00
139.1663016;20.02.2022;14:45:00
140.2882755;20.02.2022;15:00:00
140.2431381;20.02.2022;15:15:00
140.9685358;20.02.2022;15:30:00
140.7615163;20.02.2022;15:45:00
140.7806699;20.02.2022;16:00:00
142.256691;20.02.2022;16:15:00
143.1314366;20.02.2022;16:30:00
143.1204498;20.02.2022;16:45:00
141.4794839;20.02.2022;17:00:00
143.6224409;20.02.2022;17:15:00
143.9004046;20.02.2022;17:30:00
140.8732444;20.02.2022;17:45:00
143.7696381;20.02.2022;18:00:00
144.887533;20.02.2022;18:15:00
144.5313675;20.02.2022;18:30:00
145.8191542;20.02.2022;18:45:00
144.9783256;20.02.2022;19:00:00
145.9861296;20.02.2022;19:15:00
146.3942154;20.02.2022;19:30:00
147.1743642;20.02.2022;19:45:00
149.8016103;20.02.2022;20:00:00
149.7654929;20.02.2022;20:15:00
149.873677;20.02.2022;20:30:00
150.9601801;20.02.2022;20:45:00
151.3531896;20.02.2022;21:00:00
151.476541;20.02.2022;21:15:00
151.4020427;20.02.2022;21:30:00
152.8081895;20.02.2022;21:45:00
155.9724326;20.02.2022;22:00:00
157.0650826;20.02.2022;22:15:00
158.1500308;20.02.2022;22:30:00
158.4467203;20.02.2022;22:45:00
158.9294478;20.02.2022;23:00:00
159.8659419;20.02.2022;23:15:00
159.9899052;20.02.2022;23:30:00
159.1145128;20.02.2022;23:45:00
156.6504242;21.02.2022;00:00:00
150.515209;21.02.2022;00:15:00
149.7036155;21.02.2022;00:30:00
150.2870503;21.02.2022;00:45:00
150.7948849;21.02.2022;01:00:00
151.8105451;21.02.2022;01:15:00
150.0233922;21.02.2022;01:30:00
149.8476375;21.02.2022;01:45:00
151.8883321;21.02.2022;02:00:00
152.7493565;21.02.2022;02:15:00
154.2168226;21.02.2022;02:30:00
155.6577007;21.02.2022;02:45:00
155.1840812;21.02.2022;03:00:00
156.3315723;21.02.2022;03:15:00
155.2123857;21.02.2022;03:30:00
154.9359441;21.02.2022;03:45:00
154.9852204;21.02.2022;04:00:00
155.2852806;21.02.2022;04:15:00
155.2903972;21.02.2022;04:30:00
156.2338083;21.02.2022;04:45:00
159.4994713;21.02.2022;05:00:00
163.5917064;21.02.2022;05:15:00
165.9840007;21.02.2022;05:30:00
168.0873091;21.02.2022;05:45:00
169.065317;21.02.2022;06:00:00
172.7795908;21.02.2022;06:15:00
175.1154964;21.02.2022;06:30:00
176.5610282;21.02.2022;06:45:00
181.3758899;21.02.2022;07:00:00
180.6098571;21.02.2022;07:15:00
180.4778187;21.02.2022;07:30:00
180.9091509;21.02.2022;07:45:00
185.3387144;21.02.2022;08:00:00
185.9007543;21.02.2022;08:15:00
186.5815306;21.02.2022;08:30:00
186.3354409;21.02.2022;08:45:00
183.5570746;21.02.2022;09:00:00
182.2754809;21.02.2022;09:15:00
181.4348886;21.02.2022;09:30:00
178.029978;21.02.2022;09:45:00
176.1173438;21.02.2022;10:00:00
175.6169146;21.02.2022;10:15:00
174.1538255;21.02.2022;10:30:00
175.8308232;21.02.2022;10:45:00
177.0828981;21.02.2022;11:00:00
176.9501781;21.02.2022;11:15:00
179.5912942;21.02.2022;11:30:00
180.7608769;21.02.2022;11:45:00
181.1791267;21.02.2022;12:00:00
184.726105;21.02.2022;12:15:00
186.7494937;21.02.2022;12:30:00
189.5051418;21.02.2022;12:45:00
188.0141474;21.02.2022;13:00:00
186.5899615;21.02.2022;13:15:00
187.7566775;21.02.2022;13:30:00
190.1903597;21.02.2022;13:45:00
196.5699494;21.02.2022;14:00:00
205.9168534;21.02.2022;14:15:00
209.6142662;21.02.2022;14:30:00
211.4624901;21.02.2022;14:45:00
215.9978561;21.02.2022;15:00:00
219.6571807;21.02.2022;15:15:00
222.1908955;21.02.2022;15:30:00
223.7386269;21.02.2022;15:45:00
222.5888868;21.02.2022;16:00:00
225.6332188;21.02.2022;16:15:00
229.7280853;21.02.2022;16:30:00
233.5248717;21.02.2022;16:45:00
236.258755;21.02.2022;17:00:00
236.4893987;21.02.2022;17:15:00
232.203854;21.02.2022;17:30:00
230.2337965;21.02.2022;17:45:00
227.0250878;21.02.2022;18:00:00
226.4226603;21.02.2022;18:15:00
226.536885;21.02.2022;18:30:00
227.7463391;21.02.2022;18:45:00
227.4029647;21.02.2022;19:00:00
228.9301491;21.02.2022;19:15:00
230.0130445;21.02.2022;19:30:00
231.7077608;21.02.2022;19:45:00
228.5539175;21.02.2022;20:00:00
228.2523726;21.02.2022;20:15:00
227.0419162;21.02.2022;20:30:00
227.7278069;21.02.2022;20:45:00
222.7116006;21.02.2022;21:00:00
222.168728;21.02.2022;21:15:00
221.554016;21.02.2022;21:30:00
221.5286671;21.02.2022;21:45:00
229.0767074;21.02.2022;22:00:00
230.2223149;21.02.2022;22:15:00
230.0300883;21.02.2022;22:30:00
226.3921788;21.02.2022;22:45:00
224.6649695;21.02.2022;23:00:00
219.4961912;21.02.2022;23:15:00
218.1821685;21.02.2022;23:30:00
215.5600174;21.02.2022;23:45:00
211.7874113;22.02.2022;00:00:00
207.7826332;22.02.2022;00:15:00
203.2849653;22.02.2022;00:30:00
201.3174659;22.02.2022;00:45:00
203.2901149;22.02.2022;01:00:00
202.730816;22.02.2022;01:15:00
202.3407842;22.02.2022;01:30:00
200.325704;22.02.2022;01:45:00
196.7374104;22.02.2022;02:00:00
195.5885658;22.02.2022;02:15:00
195.9991492;22.02.2022;02:30:00
200.3876017;22.02.2022;02:45:00
206.5719569;22.02.2022;03:00:00
209.1144609;22.02.2022;03:15:00
211.4691762;22.02.2022;03:30:00
214.3892293;22.02.2022;03:45:00
216.140859;22.02.2022;04:00:00
220.9623812;22.02.2022;04:15:00
226.7275144;22.02.2022;04:30:00
235.3525359;22.02.2022;04:45:00
243.3135129;22.02.2022;05:00:00
250.1953059;22.02.2022;05:15:00
256.2799739;22.02.2022;05:30:00
265.3167866;22.02.2022;05:45:00
266.9203334;22.02.2022;06:00:00
279.2318314;22.02.2022;06:15:00
288.2857014;22.02.2022;06:30:00
291.3347042;22.02.2022;06:45:00
292.1220946;22.02.2022;07:00:00
304.3695798;22.02.2022;07:15:00
307.0351728;22.02.2022;07:30:00
312.0817834;22.02.2022;07:45:00
324.1498232;22.02.2022;08:00:00
322.6808812;22.02.2022;08:15:00
322.9594326;22.02.2022;08:30:00
324.3177503;22.02.2022;08:45:00
320.1793679;22.02.2022;09:00:00
317.7152081;22.02.2022;09:15:00
318.7408058;22.02.2022;09:30:00
319.4927777;22.02.2022;09:45:00
315.209759;22.02.2022;10:00:00
315.4987134;22.02.2022;10:15:00
313.3716039;22.02.2022;10:30:00
310.3112436;22.02.2022;10:45:00
307.8700623;22.02.2022;11:00:00
305.3936608;22.02.2022;11:15:00
305.9141076;22.02.2022;11:30:00
303.5320571;22.02.2022;11:45:00
305.8891419;22.02.2022;12:00:00
302.2556265;22.02.2022;12:15:00
299.6799306;22.02.2022;12:30:00
297.5065027;22.02.2022;12:45:00
297.5747446;22.02.2022;13:00:00
296.2655506;22.02.2022;13:15:00
297.6863248;22.02.2022;13:30:00
296.8418551;22.02.2022;13:45:00
301.3413522;22.02.2022;14:00:00
305.8967719;22.02.2022;14:15:00
310.6585998;22.02.2022;14:30:00
312.299868;22.02.2022;14:45:00
312.09828;22.02.2022;15:00:00
316.0435335;22.02.2022;15:15:00
321.6007316;22.02.2022;15:30:00
323.4251107;22.02.2022;15:45:00
322.9598654;22.02.2022;16:00:00
323.5892855;22.02.2022;16:15:00
325.2442387;22.02.2022;16:30:00
326.1075884;22.02.2022;16:45:00
317.6220024;22.02.2022;17:00:00
313.7863525;22.02.2022;17:15:00
308.5748451;22.02.2022;17:30:00
303.5016009;22.02.2022;17:45:00
296.5471985;22.02.2022;18:00:00
296.3420312;22.02.2022;18:15:00
293.5118021;22.02.2022;18:30:00
292.7808887;22.02.2022;18:45:00
285.9647351;22.02.2022;19:00:00
284.6860344;22.02.2022;19:15:00
281.1808392;22.02.2022;19:30:00
270.6651266;22.02.2022;19:45:00
265.8381672;22.02.2022;20:00:00
261.9829238;22.02.2022;20:15:00
258.287271;22.02.2022;20:30:00
255.1453512;22.02.2022;20:45:00
251.843024;22.02.2022;21:00:00
247.0810208;22.02.2022;21:15:00
243.6242443;22.02.2022;21:30:00
242.6945314;22.02.2022;21:45:00
246.7241619;22.02.2022;22:00:00
245.0855266;22.02.2022;22:15:00
242.8038854;22.02.2022;22:30:00
236.5277034;22.02.2022;22:45:00
233.7055825;22.02.2022;23:00:00
229.1911194;22.02.2022;23:15:00
228.0622417;22.02.2022;23:30:00
225.0107175;22.02.2022;23:45:00
224.6680986;23.02.2022;00:00:00
225.1090541;23.02.2022;00:15:00
224.9094103;23.02.2022;00:30:00
223.0076526;23.02.2022;00:45:00
228.3044272;23.02.2022;01:00:00
229.9938311;23.02.2022;01:15:00
232.8527561;23.02.2022;01:30:00
234.3769366;23.02.2022;01:45:00
239.5486841;23.02.2022;02:00:00
242.8139578;23.02.2022;02:15:00
246.5545358;23.02.2022;02:30:00
249.7866108;23.02.2022;02:45:00
247.7513028;23.02.2022;03:00:00
254.1284676;23.02.2022;03:15:00
258.4087889;23.02.2022;03:30:00
267.5485991;23.02.2022;03:45:00
273.8206135;23.02.2022;04:00:00
279.3167272;23.02.2022;04:15:00
286.9418904;23.02.2022;04:30:00
293.1071594;23.02.2022;04:45:00
297.3553441;23.02.2022;05:00:00
302.4509917;23.02.2022;05:15:00
312.287097;23.02.2022;05:30:00
316.6610385;23.02.2022;05:45:00
316.1618882;23.02.2022;06:00:00
325.244884;23.02.2022;06:15:00
322.4013282;23.02.2022;06:30:00
324.4333294;23.02.2022;06:45:00
325.1793166;23.02.2022;07:00:00
323.3790643;23.02.2022;07:15:00
320.2599221;23.02.2022;07:30:00
319.8238578;23.02.2022;07:45:00
315.9062877;23.02.2022;08:00:00
315.4038091;23.02.2022;08:15:00
315.1185008;23.02.2022;08:30:00
316.1445491;23.02.2022;08:45:00
313.2882763;23.02.2022;09:00:00
312.6186699;23.02.2022;09:15:00
308.1317213;23.02.2022;09:30:00
299.1946015;23.02.2022;09:45:00
299.6510233;23.02.2022;10:00:00
294.3364463;23.02.2022;10:15:00
290.9554122;23.02.2022;10:30:00
288.2947154;23.02.2022;10:45:00
287.6795589;23.02.2022;11:00:00
282.1419704;23.02.2022;11:15:00
274.9226902;23.02.2022;11:30:00
268.5308906;23.02.2022;11:45:00
261.4505468;23.02.2022;12:00:00
258.0970083;23.02.2022;12:15:00
254.7984017;23.02.2022;12:30:00
251.9123797;23.02.2022;12:45:00
252.9504608;23.02.2022;13:00:00
251.4574151;23.02.2022;13:15:00
251.4239727;23.02.2022;13:30:00
254.745842;23.02.2022;13:45:00
258.1633437;23.02.2022;14:00:00
264.6505442;23.02.2022;14:15:00
272.4198191;23.02.2022;14:30:00
282.3276807;23.02.2022;14:45:00
295.5178352;23.02.2022;15:00:00
305.2149719;23.02.2022;15:15:00
319.2152738;23.02.2022;15:30:00
335.0020264;23.02.2022;15:45:00
348.540507;23.02.2022;16:00:00
367.304188;23.02.2022;16:15:00
379.0747143;23.02.2022;16:30:00
391.8880941;23.02.2022;16:45:00
403.8816204;23.02.2022;17:00:00
406.3221731;23.02.2022;17:15:00
404.2277808;23.02.2022;17:30:00
398.2426943;23.02.2022;17:45:00
405.0894046;23.02.2022;18:00:00
397.4579301;23.02.2022;18:15:00
393.1619755;23.02.2022;18:30:00
391.4488201;23.02.2022;18:45:00
386.6282304;23.02.2022;19:00:00
385.7787685;23.02.2022;19:15:00
383.6526599;23.02.2022;19:30:00
387.5971807;23.02.2022;19:45:00
375.9152293;23.02.2022;20:00:00
377.8818724;23.02.2022;20:15:00
382.999501;23.02.2022;20:30:00
383.4456959;23.02.2022;20:45:00
369.4771205;23.02.2022;21:00:00
371.6288359;23.02.2022;21:15:00
376.1648383;23.02.2022;21:30:00
373.9853727;23.02.2022;21:45:00
374.6556727;23.02.2022;22:00:00
373.1043923;23.02.2022;22:15:00
370.7889465;23.02.2022;22:30:00
366.7826038;23.02.2022;22:45:00
360.7975966;23.02.2022;23:00:00
357.5711697;23.02.2022;23:15:00
348.7558787;23.02.2022;23:30:00
341.6816132;23.02.2022;23:45:00
344.8776661;24.02.2022;00:00:00
341.8296724;24.02.2022;00:15:00
339.046178;24.02.2022;00:30:00
336.9633342;24.02.2022;00:45:00
337.784139;24.02.2022;01:00:00
336.4287759;24.02.2022;01:15:00
333.6131748;24.02.2022;01:30:00
330.6452666;24.02.2022;01:45:00
329.9588285;24.02.2022;02:00:00
329.6126459;24.02.2022;02:15:00
327.0943478;24.02.2022;02:30:00
325.4622518;24.02.2022;02:45:00
325.2057239;24.02.2022;03:00:00
325.0903925;24.02.2022;03:15:00
324.2121455;24.02.2022;03:30:00
322.1702788;24.02.2022;03:45:00
318.5542206;24.02.2022;04:00:00
317.8889825;24.02.2022;04:15:00
320.5648855;24.02.2022;04:30:00
324.6178462;24.02.2022;04:45:00
332.5772681;24.02.2022;05:00:00
338.7773631;24.02.2022;05:15:00
345.5834345;24.02.2022;05:30:00
349.8387613;24.02.2022;05:45:00
350.2563613;24.02.2022;06:00:00
359.483149;24.02.2022;06:15:00
356.5862178;24.02.2022;06:30:00
351.4983923;24.02.2022;06:45:00
352.8784048;24.02.2022;07:00:00
350.8014457;24.02.2022;07:15:00
349.4667199;24.02.2022;07:30:00
346.3058282;24.02.2022;07:45:00
347.733307;24.02.2022;08:00:00
348.7721398;24.02.2022;08:15:00
347.774078;24.02.2022;08:30:00
347.7943635;24.02.2022;08:45:00
341.4859572;24.02.2022;09:00:00
340.5831563;24.02.2022;09:15:00
336.6997632;24.02.2022;09:30:00
331.4673466;24.02.2022;09:45:00
326.6491648;24.02.2022;10:00:00
322.9020513;24.02.2022;10:15:00
318.0453575;24.02.2022;10:30:00
310.1412651;24.02.2022;10:45:00
303.6966899;24.02.2022;11:00:00
296.2499768;24.02.2022;11:15:00
289.7470454;24.02.2022;11:30:00
283.4988299;24.02.2022;11:45:00
276.2705316;24.02.2022;12:00:00
270.5326557;24.02.2022;12:15:00
267.2518528;24.02.2022;12:30:00
262.2300345;24.02.2022;12:45:00
259.5247295;24.02.2022;13:00:00
256.3253471;24.02.2022;13:15:00
254.9820979;24.02.2022;13:30:00
256.1483343;24.02.2022;13:45:00
256.7942223;24.02.2022;14:00:00
254.6500968;24.02.2022;14:15:00
257.8728851;24.02.2022;14:30:00
262.1506786;24.02.2022;14:45:00
263.7969292;24.02.2022;15:00:00
265.9523726;24.02.2022;15:15:00
268.1691535;24.02.2022;15:30:00
271.8620261;24.02.2022;15:45:00
267.1277915;24.02.2022;16:00:00
270.8900495;24.02.2022;16:15:00
276.6292034;24.02.2022;16:30:00
286.0174099;24.02.2022;16:45:00
292.7508627;24.02.2022;17:00:00
295.9413033;24.02.2022;17:15:00
298.384097;24.02.2022;17:30:00
298.3629766;24.02.2022;17:45:00
296.035748;24.02.2022;18:00:00
293.5927178;24.02.2022;18:15:00
293.9165661;24.02.2022;18:30:00
295.033786;24.02.2022;18:45:00
289.5964739;24.02.2022;19:00:00
284.7395446;24.02.2022;19:15:00
279.7553926;24.02.2022;19:30:00
277.7624366;24.02.2022;19:45:00
279.1240915;24.02.2022;20:00:00
276.1181469;24.02.2022;20:15:00
273.1742545;24.02.2022;20:30:00
271.3956057;24.02.2022;20:45:00
277.8319049;24.02.2022;21:00:00
276.4939668;24.02.2022;21:15:00
275.350457;24.02.2022;21:30:00
278.7430789;24.02.2022;21:45:00
290.5625866;24.02.2022;22:00:00
292.481391;24.02.2022;22:15:00
290.7719;24.02.2022;22:30:00
289.8356189;24.02.2022;22:45:00
290.6129578;24.02.2022;23:00:00
289.2566935;24.02.2022;23:15:00
288.6886212;24.02.2022;23:30:00
285.5654856;24.02.2022;23:45:00
279.1076615;25.02.2022;00:00:00
274.7061859;25.02.2022;00:15:00
273.8369021;25.02.2022;00:30:00
273.3512628;25.02.2022;00:45:00
274.5073533;25.02.2022;01:00:00
267.8764215;25.02.2022;01:15:00
265.0739314;25.02.2022;01:30:00
263.2715765;25.02.2022;01:45:00
264.390274;25.02.2022;02:00:00
265.6192515;25.02.2022;02:15:00
265.2882519;25.02.2022;02:30:00
265.9834105;25.02.2022;02:45:00
266.4341184;25.02.2022;03:00:00
263.5591612;25.02.2022;03:15:00
262.5927967;25.02.2022;03:30:00
264.4030589;25.02.2022;03:45:00
264.3261608;25.02.2022;04:00:00
266.7559442;25.02.2022;04:15:00
269.0933699;25.02.2022;04:30:00
272.4011372;25.02.2022;04:45:00
275.2247504;25.02.2022;05:00:00
277.3974371;25.02.2022;05:15:00
284.6822757;25.02.2022;05:30:00
286.0938194;25.02.2022;05:45:00
280.284129;25.02.2022;06:00:00
285.0031669;25.02.2022;06:15:00
289.0870505;25.02.2022;06:30:00
290.6787908;25.02.2022;06:45:00
289.059457;25.02.2022;07:00:00
286.7861589;25.02.2022;07:15:00
283.0180711;25.02.2022;07:30:00
281.291086;25.02.2022;07:45:00
277.1443652;25.02.2022;08:00:00
276.2578777;25.02.2022;08:15:00
272.1707236;25.02.2022;08:30:00
263.650023;25.02.2022;08:45:00
257.6042094;25.02.2022;09:00:00
251.0093318;25.02.2022;09:15:00
242.1288355;25.02.2022;09:30:00
237.3220655;25.02.2022;09:45:00
232.274405;25.02.2022;10:00:00
227.5943514;25.02.2022;10:15:00
224.5326711;25.02.2022;10:30:00
225.6564396;25.02.2022;10:45:00
224.8384178;25.02.2022;11:00:00
226.0532002;25.02.2022;11:15:00
226.7077359;25.02.2022;11:30:00
226.9063938;25.02.2022;11:45:00
228.4692166;25.02.2022;12:00:00
228.7979175;25.02.2022;12:15:00
230.6658639;25.02.2022;12:30:00
234.2124842;25.02.2022;12:45:00
238.024671;25.02.2022;13:00:00
242.0935601;25.02.2022;13:15:00
245.4028632;25.02.2022;13:30:00
247.9412112;25.02.2022;13:45:00
255.3700936;25.02.2022;14:00:00
259.3649776;25.02.2022;14:15:00
265.4182794;25.02.2022;14:30:00
271.7620077;25.02.2022;14:45:00
280.2424084;25.02.2022;15:00:00
286.716755;25.02.2022;15:15:00
293.939022;25.02.2022;15:30:00
303.6506371;25.02.2022;15:45:00
310.1210525;25.02.2022;16:00:00
324.0027335;25.02.2022;16:15:00
337.8964636;25.02.2022;16:30:00
343.7738157;25.02.2022;16:45:00
341.0080524;25.02.2022;17:00:00
339.7444341;25.02.2022;17:15:00
337.18745;25.02.2022;17:30:00
335.4623203;25.02.2022;17:45:00
341.8895874;25.02.2022;18:00:00
340.07007;25.02.2022;18:15:00
340.8938417;25.02.2022;18:30:00
341.9881746;25.02.2022;18:45:00
341.2858104;25.02.2022;19:00:00
345.8248677;25.02.2022;19:15:00
352.0923502;25.02.2022;19:30:00
356.0302619;25.02.2022;19:45:00
350.7028469;25.02.2022;20:00:00
354.7000312;25.02.2022;20:15:00
360.9129992;25.02.2022;20:30:00
363.2020938;25.02.2022;20:45:00
355.9886407;25.02.2022;21:00:00
359.0713362;25.02.2022;21:15:00
362.6350178;25.02.2022;21:30:00
363.5939787;25.02.2022;21:45:00
369.6801923;25.02.2022;22:00:00
372.2697679;25.02.2022;22:15:00
370.7934642;25.02.2022;22:30:00
372.9531614;25.02.2022;22:45:00
370.8994523;25.02.2022;23:00:00
372.9234933;25.02.2022;23:15:00
372.7538022;25.02.2022;23:30:00
377.5296225;25.02.2022;23:45:00
375.7377171;26.02.2022;00:00:00
379.1629996;26.02.2022;00:15:00
381.4719071;26.02.2022;00:30:00
384.3787045;26.02.2022;00:45:00
395.6876239;26.02.2022;01:00:00
399.9410451;26.02.2022;01:15:00
406.018761;26.02.2022;01:30:00
411.6121236;26.02.2022;01:45:00
416.6845118;26.02.2022;02:00:00
423.7568199;26.02.2022;02:15:00
433.2718247;26.02.2022;02:30:00
436.9172312;26.02.2022;02:45:00
438.5191197;26.02.2022;03:00:00
444.4579036;26.02.2022;03:15:00
453.3447376;26.02.2022;03:30:00
457.3176457;26.02.2022;03:45:00
470.4700014;26.02.2022;04:00:00
480.2290171;26.02.2022;04:15:00
486.143242;26.02.2022;04:30:00
489.0234943;26.02.2022;04:45:00
496.4502614;26.02.2022;05:00:00
500.6269675;26.02.2022;05:15:00
504.5184869;26.02.2022;05:30:00
507.2765817;26.02.2022;05:45:00
515.1940781;26.02.2022;06:00:00
529.1316529;26.02.2022;06:15:00
534.2918887;26.02.2022;06:30:00
533.2388665;26.02.2022;06:45:00
539.2994534;26.02.2022;07:00:00
539.0705802;26.02.2022;07:15:00
529.679432;26.02.2022;07:30:00
521.872061;26.02.2022;07:45:00
518.2294471;26.02.2022;08:00:00
513.596692;26.02.2022;08:15:00
507.1531038;26.02.2022;08:30:00
502.4352294;26.02.2022;08:45:00
507.2228926;26.02.2022;09:00:00
508.0420843;26.02.2022;09:15:00
509.7843551;26.02.2022;09:30:00
507.8100298;26.02.2022;09:45:00
491.2568422;26.02.2022;10:00:00
489.7402606;26.02.2022;10:15:00
484.7543398;26.02.2022;10:30:00
472.7604506;26.02.2022;10:45:00
471.5334773;26.02.2022;11:00:00
469.4512801;26.02.2022;11:15:00
459.0481662;26.02.2022;11:30:00
450.0322656;26.02.2022;11:45:00
460.5150087;26.02.2022;12:00:00
453.6961607;26.02.2022;12:15:00
455.1029377;26.02.2022;12:30:00
449.0902619;26.02.2022;12:45:00
449.6895028;26.02.2022;13:00:00
446.9459881;26.02.2022;13:15:00
449.5130317;26.02.2022;13:30:00
450.7424328;26.02.2022;13:45:00
457.5212802;26.02.2022;14:00:00
465.9602442;26.02.2022;14:15:00
470.171011;26.02.2022;14:30:00
480.1069737;26.02.2022;14:45:00
483.9954911;26.02.2022;15:00:00
501.1503871;26.02.2022;15:15:00
515.9525711;26.02.2022;15:30:00
525.7566582;26.02.2022;15:45:00
521.9680662;26.02.2022;16:00:00
548.2783738;26.02.2022;16:15:00
558.9852083;26.02.2022;16:30:00
574.7700125;26.02.2022;16:45:00
574.0090245;26.02.2022;17:00:00
583.142345;26.02.2022;17:15:00
577.7064077;26.02.2022;17:30:00
570.8521978;26.02.2022;17:45:00
558.5386035;26.02.2022;18:00:00
548.9973145;26.02.2022;18:15:00
544.1383667;26.02.2022;18:30:00
541.8271439;26.02.2022;18:45:00
529.9193204;26.02.2022;19:00:00
532.8663885;26.02.2022;19:15:00
532.6328316;26.02.2022;19:30:00
544.7832985;26.02.2022;19:45:00
535.2237481;26.02.2022;20:00:00
541.8055958;26.02.2022;20:15:00
543.7986134;26.02.2022;20:30:00
549.1444735;26.02.2022;20:45:00
538.1206296;26.02.2022;21:00:00
540.564885;26.02.2022;21:15:00
542.4252425;26.02.2022;21:30:00
532.6953242;26.02.2022;21:45:00
531.4978649;26.02.2022;22:00:00
531.0736173;26.02.2022;22:15:00
522.1411502;26.02.2022;22:30:00
512.8227517;26.02.2022;22:45:00
